EmployeeID,CompletedFlag,CourseCategory
E0027916,1,Soft Skills
E0027916,1,Cyber Security
E0027916,1,AI
E0027917,1,Cyber Security
E0027917,1,Data Science
E0027917,1,SAP
E0027917,1,AI
E0027917,1,Leadership
E0027918,1,SAP
E0027918,1,Soft Skills
E0027918,1,Soft Skills
E0027918,1,AI
E0027918,1,Soft Skills
E0027919,1,Data Science
E0027919,1,Soft Skills
E0027919,1,Cyber Security
E0027919,1,Cyber Security
E0027919,1,Data Science
E0027920,1,Soft Skills
E0027920,1,Cyber Security
E0027920,1,Data Science
E0027920,1,Leadership
E0027920,1,Soft Skills
E0027921,1,Leadership
E0027921,1,Data Science
E0027921,1,Cloud
E0027921,1,AI
E0027921,1,Data Science
E0027922,1,Cloud
E0027922,1,Cloud
E0027922,1,Cloud
E0027922,1,Soft Skills
E0027922,1,Data Science
E0027923,1,AI
E0027923,1,Cyber Security
E0027923,1,Cloud
E0027923,1,Data Science
E0027923,1,AI
E0027924,1,Cloud
E0027924,1,Data Science
E0027924,1,SAP
E0027924,1,Cloud
E0027924,1,Cyber Security
E0027925,1,Cyber Security
E0027925,1,Cloud
E0027925,1,Data Science
E0027925,1,Soft Skills
E0027925,0,SAP
E0027926,1,SAP
E0027926,1,Cyber Security
E0027926,1,Leadership
E0027926,1,Cyber Security
E0027926,1,Data Science
E0027927,1,Soft Skills
E0027927,1,Soft Skills
E0027927,1,SAP
E0027927,1,AI
E0027927,1,AI
E0027928,1,Cyber Security
E0027928,1,Data Science
E0027928,1,Cyber Security
E0027928,1,AI
E0027928,1,Cloud
E0027929,1,Data Science
E0027929,1,Data Science
E0027929,1,SAP
E0027929,1,SAP
E0027929,1,Soft Skills
E0027930,1,AI
E0027930,1,Data Science
E0027930,1,Soft Skills
E0027930,1,AI
E0027930,1,Data Science
E0027931,1,Soft Skills
E0027931,1,Data Science
E0027931,1,Cloud
E0027931,1,AI
E0027931,1,AI
E0027932,1,Cyber Security
E0027932,1,Cloud
E0027932,1,AI
E0027932,1,SAP
E0027932,1,SAP
E0027933,1,Data Science
E0027933,0,Data Science
E0027933,1,SAP
E0027933,1,Leadership
E0027933,1,Cyber Security
E0027934,1,Data Science
E0027934,1,Soft Skills
E0027934,1,Soft Skills
E0027934,1,Soft Skills
E0027934,0,Data Science
E0027935,1,Leadership
E0027935,1,Cloud
E0027935,1,Cyber Security
E0027935,1,Soft Skills
E0027935,1,Leadership
E0027936,0,Leadership
E0027936,1,AI
E0027936,1,Cyber Security
E0027936,1,SAP
E0027936,1,Cloud
E0027937,1,Cloud
E0027937,1,Cyber Security
E0027937,1,Cyber Security
E0027937,1,SAP
E0027937,0,Soft Skills
E0027938,1,Cyber Security
E0027938,1,Cyber Security
E0027938,1,Cloud
E0027938,1,Cyber Security
E0027938,1,Leadership
E0027939,1,Soft Skills
E0027939,0,Leadership
E0027939,1,SAP
E0027939,1,Data Science
E0027939,1,AI
E0027940,1,Data Science
E0027940,1,Cloud
E0027940,1,AI
E0027940,1,Data Science
E0027940,1,SAP
E0027941,1,Cloud
E0027941,1,SAP
E0027941,1,Cyber Security
E0027941,1,Soft Skills
E0027941,0,Data Science
E0027942,1,Data Science
E0027942,1,Cloud
E0027942,1,AI
E0027942,1,Cyber Security
E0027942,0,SAP
E0027943,1,SAP
E0027943,1,Leadership
E0027943,1,Leadership
E0027943,1,Cyber Security
E0027943,1,Cyber Security
E0027944,1,Soft Skills
E0027944,1,Cyber Security
E0027944,1,Cloud
E0027944,1,AI
E0027944,1,Cloud
E0027945,1,Cloud
E0027945,1,Cyber Security
E0027945,1,Soft Skills
E0027945,1,Cyber Security
E0027945,1,Soft Skills
E0027946,1,Cyber Security
E0027946,1,Cloud
E0027946,1,Soft Skills
E0027946,1,Soft Skills
E0027946,1,AI
E0027947,1,Cyber Security
E0027947,1,Cyber Security
E0027947,1,Leadership
E0027947,1,Cyber Security
E0027947,1,Cloud
E0027948,1,SAP
E0027948,1,Data Science
E0027948,1,Cloud
E0027948,1,AI
E0027948,0,Soft Skills
E0027949,1,SAP
E0027949,1,AI
E0027949,1,SAP
E0027949,1,Data Science
E0027949,1,Cloud
E0027950,1,Cloud
E0027950,1,AI
E0027950,1,Cloud
E0027950,1,Data Science
E0027950,1,Data Science
E0027951,0,Data Science
E0027951,1,Cyber Security
E0027951,1,Cloud
E0027951,1,Cloud
E0027951,0,Leadership
E0027952,1,Cloud
E0027952,1,SAP
E0027952,1,Cyber Security
E0027952,0,Leadership
E0027952,1,Soft Skills
E0027953,1,Soft Skills
E0027953,1,AI
E0027953,1,SAP
E0027953,1,AI
E0027953,1,Leadership
E0027954,1,SAP
E0027954,1,AI
E0027954,1,SAP
E0027954,1,Cyber Security
E0027954,1,Leadership
E0027955,1,Cyber Security
E0027955,1,Leadership
E0027955,1,Cyber Security
E0027955,1,Leadership
E0027955,1,Cloud
E0027956,1,Leadership
E0027956,1,Data Science
E0027956,1,Soft Skills
E0027956,1,Cloud
E0027956,1,Leadership
E0027957,1,Leadership
E0027957,0,Data Science
E0027957,1,Cloud
E0027957,1,SAP
E0027957,1,Cyber Security
E0027958,1,AI
E0027958,1,Data Science
E0027958,1,Cyber Security
E0027958,1,AI
E0027958,1,Data Science
E0027959,1,AI
E0027959,1,Cloud
E0027959,1,Data Science
E0027959,1,Cloud
E0027959,1,Leadership
E0027960,0,Data Science
E0027960,1,SAP
E0027960,1,Soft Skills
E0027960,1,SAP
E0027960,1,AI
E0027961,1,Soft Skills
E0027961,1,Data Science
E0027961,1,Leadership
E0027961,1,Cloud
E0027961,1,Cloud
E0027962,0,Cloud
E0027962,1,Cyber Security
E0027962,1,Data Science
E0027962,0,Cloud
E0027962,1,Leadership
E0027963,1,Data Science
E0027963,1,Leadership
E0027963,1,Leadership
E0027963,0,AI
E0027963,1,Leadership
E0027964,1,Data Science
E0027964,1,Cloud
E0027964,1,SAP
E0027964,1,Data Science
E0027964,1,AI
E0027965,1,Cloud
E0027965,1,Cyber Security
E0027965,1,Leadership
E0027965,1,Cloud
E0027965,1,Leadership
E0027966,1,AI
E0027966,1,Cyber Security
E0027966,1,AI
E0027966,1,Leadership
E0027966,1,AI
E0027967,1,Data Science
E0027967,1,Leadership
E0027967,1,Cyber Security
E0027967,1,AI
E0027967,1,AI
E0027968,1,AI
E0027968,1,Cloud
E0027968,0,Cloud
E0027968,1,AI
E0027968,1,Cloud
E0027969,1,Leadership
E0027969,1,Soft Skills
E0027969,1,Cloud
E0027969,1,Cloud
E0027969,1,Cloud
E0027970,1,Cyber Security
E0027970,1,Cyber Security
E0027970,1,Cyber Security
E0027970,1,Soft Skills
E0027970,1,Cloud
E0027971,1,Data Science
E0027971,1,Cloud
E0027971,1,Leadership
E0027971,1,AI
E0027971,1,Data Science
E0027972,1,Leadership
E0027972,1,AI
E0027972,1,AI
E0027972,1,Leadership
E0027972,1,Soft Skills
E0027973,1,Cloud
E0027973,1,SAP
E0027973,0,Data Science
E0027973,1,SAP
E0027973,1,Cloud
E0027974,1,Leadership
E0027974,1,Leadership
E0027974,1,Leadership
E0027974,1,AI
E0027974,1,Cloud
E0027975,1,SAP
E0027975,1,Cloud
E0027975,1,AI
E0027975,1,AI
E0027975,1,Cyber Security
E0027976,1,Data Science
E0027976,1,SAP
E0027976,1,Soft Skills
E0027976,1,AI
E0027976,1,Leadership
E0027977,1,SAP
E0027977,1,SAP
E0027977,1,Data Science
E0027977,1,Cyber Security
E0027977,1,SAP
E0027978,1,AI
E0027978,1,Data Science
E0027978,0,AI
E0027978,1,Cloud
E0027978,1,Data Science
E0027979,1,Soft Skills
E0027979,0,AI
E0027979,1,Data Science
E0027979,1,Soft Skills
E0027979,0,AI
E0027980,1,Soft Skills
E0027980,1,Cyber Security
E0027980,1,AI
E0027980,1,SAP
E0027980,1,Cloud
E0027981,1,Leadership
E0027981,1,Leadership
E0027981,0,Soft Skills
E0027981,1,SAP
E0027981,1,Soft Skills
E0027982,1,AI
E0027982,1,AI
E0027982,1,Cyber Security
E0027982,1,Soft Skills
E0027982,1,Cloud
E0027983,0,AI
E0027983,1,Cloud
E0027983,1,SAP
E0027983,1,Leadership
E0027983,1,Leadership
E0027984,1,Leadership
E0027984,1,Leadership
E0027984,1,Data Science
E0027984,1,Data Science
E0027984,1,Data Science
E0027985,1,Leadership
E0027985,1,Cloud
E0027985,1,Cloud
E0027985,1,AI
E0027985,1,Soft Skills
E0027986,1,Cyber Security
E0027986,1,SAP
E0027986,1,AI
E0027986,1,AI
E0027986,1,Leadership
E0027987,0,Cloud
E0027987,1,Soft Skills
E0027987,1,Leadership
E0027987,0,AI
E0027987,1,Data Science
E0027988,1,Data Science
E0027988,1,SAP
E0027988,0,AI
E0027988,1,Cloud
E0027988,1,Cyber Security
E0027989,1,Soft Skills
E0027989,1,Cloud
E0027989,1,AI
E0027989,1,Leadership
E0027989,1,SAP
E0027990,1,Leadership
E0027990,1,AI
E0027990,1,Data Science
E0027990,1,Leadership
E0027990,1,Cyber Security
E0027991,1,AI
E0027991,1,Data Science
E0027991,1,Leadership
E0027991,1,Data Science
E0027991,0,Soft Skills
E0027992,1,Soft Skills
E0027992,1,SAP
E0027992,1,SAP
E0027992,1,Cyber Security
E0027992,1,SAP
E0027993,1,AI
E0027993,1,Leadership
E0027993,1,AI
E0027993,1,Soft Skills
E0027993,1,SAP
E0027994,0,AI
E0027994,1,Cloud
E0027994,1,SAP
E0027994,0,Cyber Security
E0027994,1,AI
E0027995,1,AI
E0027995,1,Data Science
E0027995,1,Cloud
E0027995,1,Cloud
E0027995,1,Data Science
E0027996,1,SAP
E0027996,1,Cyber Security
E0027996,1,Cyber Security
E0027996,1,AI
E0027996,1,SAP
E0027997,1,Cyber Security
E0027997,1,Soft Skills
E0027997,1,SAP
E0027997,1,SAP
E0027997,1,AI
E0027998,1,Leadership
E0027998,1,AI
E0027998,1,Cloud
E0027998,1,SAP
E0027998,1,Leadership
E0027999,0,SAP
E0027999,1,Cyber Security
E0027999,1,Cloud
E0027999,1,Data Science
E0027999,1,SAP
E0028000,1,Cyber Security
E0028000,1,Leadership
E0028000,1,SAP
E0028000,1,AI
E0028000,1,Cyber Security
E0028001,1,Data Science
E0028001,1,Cloud
E0028001,1,Data Science
E0028001,1,Data Science
E0028001,1,Data Science
E0028002,1,Cyber Security
E0028002,1,Leadership
E0028002,1,Data Science
E0028002,1,Leadership
E0028002,1,Leadership
E0028003,1,Cyber Security
E0028003,1,Cloud
E0028003,1,Cloud
E0028003,1,Leadership
E0028003,1,AI
E0028004,1,AI
E0028004,1,Soft Skills
E0028004,1,SAP
E0028004,1,Cyber Security
E0028004,1,AI
E0028005,1,Cloud
E0028005,0,SAP
E0028005,1,Data Science
E0028005,1,AI
E0028005,1,Data Science
E0028006,1,Cloud
E0028006,1,AI
E0028006,1,Data Science
E0028006,1,Leadership
E0028006,1,Leadership
E0028007,1,Soft Skills
E0028007,1,SAP
E0028007,1,Cloud
E0028007,1,AI
E0028007,1,Data Science
E0028008,1,Cloud
E0028008,1,Cyber Security
E0028008,1,Data Science
E0028008,1,Cyber Security
E0028008,1,Cloud
E0028009,1,Cyber Security
E0028009,1,SAP
E0028009,1,Cloud
E0028009,1,Data Science
E0028009,1,SAP
E0028010,1,SAP
E0028010,1,AI
E0028010,1,AI
E0028010,1,Cyber Security
E0028010,1,Leadership
E0028011,1,SAP
E0028011,1,SAP
E0028011,1,Cyber Security
E0028011,1,Data Science
E0028011,1,Cyber Security
E0028012,1,AI
E0028012,1,Leadership
E0028012,1,Cyber Security
E0028012,1,Cloud
E0028012,1,SAP
E0028013,0,Soft Skills
E0028013,1,Soft Skills
E0028013,1,Cyber Security
E0028013,1,Data Science
E0028013,1,AI
E0028014,0,Data Science
E0028014,1,Soft Skills
E0028014,1,SAP
E0028014,1,Soft Skills
E0028014,1,Soft Skills
E0028015,1,Leadership
E0028015,1,Data Science
E0028015,1,SAP
E0028015,1,Leadership
E0028015,1,AI
E0028016,0,Leadership
E0028016,1,SAP
E0028016,1,SAP
E0028016,1,Data Science
E0028016,1,Cloud
E0028017,1,Cloud
E0028017,1,AI
E0028017,1,Cloud
E0028017,1,Cyber Security
E0028017,1,Soft Skills
E0028018,1,Cloud
E0028018,0,AI
E0028018,1,Data Science
E0028018,1,Cloud
E0028018,1,Data Science
E0028019,1,SAP
E0028019,1,SAP
E0028019,1,Soft Skills
E0028019,1,Data Science
E0028019,1,Soft Skills
E0028020,1,Soft Skills
E0028020,1,Data Science
E0028020,1,Data Science
E0028020,1,AI
E0028020,1,Data Science
E0028021,1,Soft Skills
E0028021,1,Cyber Security
E0028021,1,Cloud
E0028021,0,Cloud
E0028021,1,Data Science
E0028022,1,Cloud
E0028022,1,Soft Skills
E0028022,1,Data Science
E0028022,1,AI
E0028022,1,Soft Skills
E0028023,1,Soft Skills
E0028023,1,Soft Skills
E0028023,1,Soft Skills
E0028023,1,AI
E0028023,1,Cyber Security
E0028024,1,Leadership
E0028024,1,SAP
E0028024,1,Cloud
E0028024,1,Leadership
E0028024,1,Data Science
E0028025,1,Soft Skills
E0028025,1,Cyber Security
E0028025,1,Soft Skills
E0028025,1,SAP
E0028025,1,Leadership
E0028026,1,AI
E0028026,1,SAP
E0028026,1,Cloud
E0028026,1,Leadership
E0028026,1,Cyber Security
E0028027,1,Cloud
E0028027,1,Soft Skills
E0028027,1,Soft Skills
E0028027,0,SAP
E0028027,0,SAP
E0028028,1,Cyber Security
E0028028,1,Data Science
E0028028,1,Leadership
E0028028,1,AI
E0028028,1,Cloud
E0028029,1,Data Science
E0028029,0,Cloud
E0028029,1,Data Science
E0028029,1,Data Science
E0028029,1,AI
E0028030,1,Cyber Security
E0028030,1,Data Science
E0028030,1,AI
E0028030,1,SAP
E0028030,1,AI
E0028031,1,Cyber Security
E0028031,1,Data Science
E0028031,1,Data Science
E0028031,1,Data Science
E0028031,1,Cyber Security
E0028032,1,Data Science
E0028032,1,AI
E0028032,1,AI
E0028032,1,SAP
E0028032,1,Leadership
E0028033,1,SAP
E0028033,1,Soft Skills
E0028033,1,Soft Skills
E0028033,1,Leadership
E0028033,1,Cyber Security
E0028034,1,AI
E0028034,1,AI
E0028034,1,AI
E0028034,1,Cyber Security
E0028034,1,Cyber Security
E0028035,1,SAP
E0028035,1,Cyber Security
E0028035,1,SAP
E0028035,1,Soft Skills
E0028035,1,SAP
E0028036,1,Cyber Security
E0028036,1,AI
E0028036,1,Leadership
E0028036,1,AI
E0028036,1,Data Science
E0028037,1,Soft Skills
E0028037,1,Leadership
E0028037,1,SAP
E0028037,1,AI
E0028037,1,Leadership
E0028038,1,SAP
E0028038,1,Leadership
E0028038,1,SAP
E0028038,1,Cyber Security
E0028038,1,Soft Skills
E0028039,1,Soft Skills
E0028039,1,SAP
E0028039,1,Leadership
E0028039,1,AI
E0028039,1,Soft Skills
E0028040,1,Cyber Security
E0028040,1,SAP
E0028040,1,SAP
E0028040,1,Soft Skills
E0028040,1,Cyber Security
E0028041,1,Soft Skills
E0028041,0,SAP
E0028041,1,SAP
E0028041,1,Data Science
E0028041,1,Leadership
E0028042,1,Leadership
E0028042,1,AI
E0028042,1,Cloud
E0028042,1,Data Science
E0028042,0,Cloud
E0028043,1,Data Science
E0028043,0,Cyber Security
E0028043,1,Data Science
E0028043,1,SAP
E0028043,1,Cloud
E0028044,1,Soft Skills
E0028044,0,Cyber Security
E0028044,1,Data Science
E0028044,1,Leadership
E0028044,1,Soft Skills
E0028045,1,SAP
E0028045,1,Data Science
E0028045,0,Cyber Security
E0028045,1,AI
E0028045,1,SAP
E0028046,1,Cloud
E0028046,1,Soft Skills
E0028046,1,Data Science
E0028046,0,Cloud
E0028046,1,SAP
E0028047,1,SAP
E0028047,1,AI
E0028047,0,Cyber Security
E0028047,1,Cyber Security
E0028047,1,AI
E0028048,1,Cloud
E0028048,1,AI
E0028048,1,SAP
E0028048,1,AI
E0028048,1,SAP
E0028049,1,Soft Skills
E0028049,1,Cyber Security
E0028049,1,Cloud
E0028049,1,SAP
E0028049,1,Soft Skills
E0028050,1,Leadership
E0028050,1,Soft Skills
E0028050,0,Leadership
E0028050,1,Cyber Security
E0028050,1,AI
E0028051,1,Leadership
E0028051,1,Soft Skills
E0028051,1,Data Science
E0028051,0,SAP
E0028051,1,SAP
E0028052,1,Cyber Security
E0028052,1,SAP
E0028052,1,Cyber Security
E0028052,1,Leadership
E0028052,1,Soft Skills
E0028053,1,Leadership
E0028053,1,Data Science
E0028053,1,Leadership
E0028053,1,AI
E0028053,1,Cloud
E0028054,1,Cyber Security
E0028054,1,AI
E0028054,1,SAP
E0028054,1,Soft Skills
E0028054,1,Leadership
E0028055,1,Cloud
E0028055,1,Leadership
E0028055,1,AI
E0028055,1,SAP
E0028055,1,SAP
E0028056,1,Leadership
E0028056,1,Soft Skills
E0028056,1,Leadership
E0028056,1,Cyber Security
E0028056,1,Leadership
E0028057,1,SAP
E0028057,1,Data Science
E0028057,1,Cyber Security
E0028057,1,Cloud
E0028057,1,AI
E0028058,1,Cyber Security
E0028058,1,AI
E0028058,1,AI
E0028058,1,AI
E0028058,1,SAP
E0028059,1,SAP
E0028059,1,Cyber Security
E0028059,1,Cyber Security
E0028059,1,Cyber Security
E0028059,1,SAP
E0028060,1,SAP
E0028060,1,Data Science
E0028060,1,Data Science
E0028060,1,Cloud
E0028060,1,SAP
E0028061,1,Cloud
E0028061,1,AI
E0028061,1,Soft Skills
E0028061,1,Leadership
E0028061,0,Leadership
E0028062,1,Data Science
E0028062,1,SAP
E0028062,0,Cloud
E0028062,1,AI
E0028062,1,Cloud
E0028063,1,AI
E0028063,1,SAP
E0028063,1,AI
E0028063,1,Data Science
E0028063,1,Leadership
E0028064,1,Soft Skills
E0028064,1,Cyber Security
E0028064,1,SAP
E0028064,1,Cloud
E0028064,1,Data Science
E0028065,1,Data Science
E0028065,1,AI
E0028065,1,Leadership
E0028065,1,Soft Skills
E0028065,1,AI
E0028066,1,Data Science
E0028066,1,SAP
E0028066,1,AI
E0028066,1,Leadership
E0028066,1,AI
E0028067,1,Leadership
E0028067,1,Cloud
E0028067,1,AI
E0028067,1,AI
E0028067,1,SAP
E0028068,1,Cyber Security
E0028068,1,Data Science
E0028068,1,Cyber Security
E0028068,1,Data Science
E0028068,1,Cloud
E0028069,1,AI
E0028069,1,AI
E0028069,1,AI
E0028069,1,Cyber Security
E0028069,1,Leadership
E0028070,1,Soft Skills
E0028070,1,Cloud
E0028070,1,Leadership
E0028070,1,Cloud
E0028070,1,Leadership
E0028071,1,Soft Skills
E0028071,1,Soft Skills
E0028071,1,Soft Skills
E0028071,1,Cloud
E0028071,1,Leadership
E0028072,1,AI
E0028072,0,Leadership
E0028072,1,Cloud
E0028072,1,SAP
E0028072,1,Cyber Security
E0028073,1,Leadership
E0028073,1,Cyber Security
E0028073,1,Data Science
E0028073,1,SAP
E0028073,1,Data Science
E0028074,1,Soft Skills
E0028074,0,Data Science
E0028074,1,Soft Skills
E0028074,1,AI
E0028074,1,Soft Skills
E0028075,1,Cyber Security
E0028075,1,Cloud
E0028075,0,Cloud
E0028075,1,Soft Skills
E0028075,1,Soft Skills
E0028076,1,Soft Skills
E0028076,1,Cloud
E0028076,1,Cyber Security
E0028076,1,Leadership
E0028076,0,Cyber Security
E0028077,1,AI
E0028077,1,Leadership
E0028077,1,AI
E0028077,1,Cloud
E0028077,1,Leadership
E0028078,1,SAP
E0028078,1,Data Science
E0028078,1,Cloud
E0028078,0,SAP
E0028078,1,Data Science
E0028079,1,Soft Skills
E0028079,1,SAP
E0028079,1,Cyber Security
E0028079,1,Cloud
E0028079,1,Cyber Security
E0028080,1,Data Science
E0028080,1,SAP
E0028080,1,Soft Skills
E0028080,1,Data Science
E0028080,1,Cyber Security
E0028081,1,AI
E0028081,1,Cloud
E0028081,1,AI
E0028081,1,Data Science
E0028081,1,Data Science
E0028082,1,SAP
E0028082,1,Soft Skills
E0028082,1,Leadership
E0028082,1,Soft Skills
E0028082,1,Data Science
E0028083,1,Cyber Security
E0028083,1,AI
E0028083,1,Soft Skills
E0028083,1,Cloud
E0028083,1,Leadership
E0028084,1,Cloud
E0028084,1,Cyber Security
E0028084,1,Cyber Security
E0028084,1,Data Science
E0028084,1,SAP
E0028085,1,SAP
E0028085,1,Leadership
E0028085,1,Cloud
E0028085,1,Data Science
E0028085,1,Soft Skills
E0028086,1,Leadership
E0028086,1,Cloud
E0028086,1,Soft Skills
E0028086,0,Data Science
E0028086,1,Data Science
E0028087,1,AI
E0028087,1,Data Science
E0028087,1,Leadership
E0028087,1,Leadership
E0028087,1,Cyber Security
E0028088,1,AI
E0028088,1,AI
E0028088,0,Soft Skills
E0028088,1,SAP
E0028088,1,SAP
E0028089,1,SAP
E0028089,1,Leadership
E0028089,1,Cyber Security
E0028089,1,Leadership
E0028089,1,Data Science
E0028090,1,Leadership
E0028090,1,Cloud
E0028090,1,AI
E0028090,1,AI
E0028090,0,SAP
E0028091,0,Soft Skills
E0028091,1,Cloud
E0028091,1,AI
E0028091,1,SAP
E0028091,1,AI
E0028092,1,Soft Skills
E0028092,1,Cyber Security
E0028092,1,Cloud
E0028092,1,SAP
E0028092,0,AI
E0028093,1,SAP
E0028093,1,AI
E0028093,1,Leadership
E0028093,1,SAP
E0028093,1,Cyber Security
E0028094,1,Cloud
E0028094,1,Data Science
E0028094,1,Cyber Security
E0028094,1,AI
E0028094,1,Leadership
E0028095,1,Cyber Security
E0028095,1,Soft Skills
E0028095,1,Data Science
E0028095,1,SAP
E0028095,1,SAP
E0028096,1,Data Science
E0028096,1,Cloud
E0028096,1,SAP
E0028096,0,AI
E0028096,1,Soft Skills
E0028097,1,Leadership
E0028097,1,Data Science
E0028097,1,AI
E0028097,1,AI
E0028097,1,AI
E0028098,1,Cyber Security
E0028098,1,AI
E0028098,1,Leadership
E0028098,1,Cyber Security
E0028098,1,Soft Skills
E0028099,1,AI
E0028099,1,Leadership
E0028099,1,SAP
E0028099,1,AI
E0028099,0,AI
E0028100,1,Cloud
E0028100,1,Leadership
E0028100,1,Cloud
E0028100,1,Leadership
E0028100,1,Cloud
E0028101,1,Soft Skills
E0028101,1,Cloud
E0028101,0,Leadership
E0028101,1,Soft Skills
E0028101,1,AI
E0028102,1,SAP
E0028102,1,Cyber Security
E0028102,1,Data Science
E0028102,0,SAP
E0028102,1,Cloud
E0028103,1,Leadership
E0028103,1,Soft Skills
E0028103,1,Soft Skills
E0028103,1,SAP
E0028103,1,Cloud
E0028104,1,Leadership
E0028104,1,Data Science
E0028104,1,AI
E0028104,1,AI
E0028104,1,Cloud
E0028105,1,SAP
E0028105,1,Data Science
E0028105,0,SAP
E0028105,1,Cyber Security
E0028105,1,SAP
E0028106,1,Leadership
E0028106,1,AI
E0028106,1,Soft Skills
E0028106,1,Leadership
E0028106,1,Leadership
E0028107,1,Cyber Security
E0028107,1,AI
E0028107,1,Data Science
E0028107,1,SAP
E0028107,0,Soft Skills
E0028108,1,AI
E0028108,1,SAP
E0028108,1,AI
E0028108,1,Soft Skills
E0028108,1,Leadership
E0028109,1,Cloud
E0028109,1,Cloud
E0028109,1,SAP
E0028109,1,AI
E0028109,1,Soft Skills
E0028110,1,Cyber Security
E0028110,1,AI
E0028110,1,Cyber Security
E0028110,1,Cloud
E0028110,1,Cyber Security
E0028111,1,SAP
E0028111,1,SAP
E0028111,1,Soft Skills
E0028111,1,AI
E0028111,1,Soft Skills
E0028112,1,Leadership
E0028112,1,Soft Skills
E0028112,1,Leadership
E0028112,1,Cloud
E0028112,1,Cloud
E0028113,1,Cloud
E0028113,0,AI
E0028113,1,SAP
E0028113,1,Soft Skills
E0028113,1,Data Science
E0028114,1,Soft Skills
E0028114,0,Leadership
E0028114,1,AI
E0028114,1,Cyber Security
E0028114,1,Data Science
E0028115,1,Cloud
E0028115,1,SAP
E0028115,1,Soft Skills
E0028115,1,Cyber Security
E0028115,1,SAP
E0028116,1,AI
E0028116,1,Soft Skills
E0028116,1,SAP
E0028116,1,Cloud
E0028116,1,Data Science
E0028117,1,AI
E0028117,1,Data Science
E0028117,1,Leadership
E0028117,1,AI
E0028117,1,SAP
E0028118,1,Leadership
E0028118,1,Data Science
E0028118,1,Soft Skills
E0028118,1,AI
E0028118,0,SAP
E0028119,1,Cloud
E0028119,1,AI
E0028119,1,Leadership
E0028119,0,Cloud
E0028119,0,SAP
E0028120,1,Cloud
E0028120,1,AI
E0028120,1,SAP
E0028120,1,Soft Skills
E0028120,1,Cloud
E0028121,1,Cyber Security
E0028121,1,Data Science
E0028121,1,Cloud
E0028121,1,AI
E0028121,1,Soft Skills
E0028122,1,Cloud
E0028122,1,Soft Skills
E0028122,1,Data Science
E0028122,1,Data Science
E0028122,1,Cyber Security
E0028123,1,Leadership
E0028123,1,AI
E0028123,0,Cyber Security
E0028123,1,SAP
E0028123,0,AI
E0028124,1,SAP
E0028124,1,AI
E0028124,1,SAP
E0028124,1,Soft Skills
E0028124,1,Data Science
E0028125,1,Soft Skills
E0028125,1,SAP
E0028125,1,Soft Skills
E0028125,1,Data Science
E0028125,1,Cyber Security
E0028126,1,Cyber Security
E0028126,1,AI
E0028126,1,AI
E0028126,1,SAP
E0028126,1,AI
E0028127,1,Cloud
E0028127,1,Leadership
E0028127,1,Data Science
E0028127,1,AI
E0028127,1,Soft Skills
E0028128,1,Cloud
E0028128,1,SAP
E0028128,1,Cloud
E0028128,1,Soft Skills
E0028128,1,Cloud
E0028129,1,Leadership
E0028129,1,Soft Skills
E0028129,1,SAP
E0028129,1,Soft Skills
E0028129,0,Data Science
E0028130,1,Leadership
E0028130,0,SAP
E0028130,1,Data Science
E0028130,1,Cyber Security
E0028130,0,Leadership
E0028131,1,AI
E0028131,1,SAP
E0028131,1,AI
E0028131,1,Data Science
E0028131,1,Cloud
E0028132,0,Data Science
E0028132,1,Cyber Security
E0028132,1,SAP
E0028132,1,Cyber Security
E0028132,1,Cyber Security
E0028133,0,Cyber Security
E0028133,1,Cloud
E0028133,1,Cyber Security
E0028133,1,Data Science
E0028133,1,Soft Skills
E0028134,1,Cyber Security
E0028134,1,Cyber Security
E0028134,1,Soft Skills
E0028134,1,Cloud
E0028134,1,Data Science
E0028135,1,Cyber Security
E0028135,1,Leadership
E0028135,0,Leadership
E0028135,1,Soft Skills
E0028135,0,Data Science
E0028136,0,Leadership
E0028136,1,Cloud
E0028136,1,Data Science
E0028136,1,Cloud
E0028136,1,AI
E0028137,1,Cyber Security
E0028137,1,SAP
E0028137,1,Data Science
E0028137,1,Soft Skills
E0028137,1,Leadership
E0028138,1,Cloud
E0028138,1,Data Science
E0028138,1,SAP
E0028138,1,AI
E0028138,1,SAP
E0028139,1,Cyber Security
E0028139,1,AI
E0028139,1,SAP
E0028139,1,Cloud
E0028139,1,Data Science
E0028140,1,Cloud
E0028140,1,Leadership
E0028140,1,Soft Skills
E0028140,0,AI
E0028140,1,AI
E0028141,1,Leadership
E0028141,1,Leadership
E0028141,1,Cloud
E0028141,1,SAP
E0028141,1,Leadership
E0028142,1,SAP
E0028142,1,Leadership
E0028142,1,SAP
E0028142,1,Cloud
E0028142,0,SAP
E0028143,1,Leadership
E0028143,1,Cyber Security
E0028143,1,AI
E0028143,1,AI
E0028143,1,SAP
E0028144,1,Cloud
E0028144,1,Leadership
E0028144,1,Soft Skills
E0028144,1,Soft Skills
E0028144,1,Cloud
E0028145,1,Soft Skills
E0028145,1,AI
E0028145,1,Cyber Security
E0028145,1,Data Science
E0028145,1,Cloud
E0028146,1,Data Science
E0028146,1,Cloud
E0028146,0,Data Science
E0028146,1,Cloud
E0028146,1,Leadership
E0028147,1,Cyber Security
E0028147,1,Leadership
E0028147,1,Cloud
E0028147,1,Leadership
E0028147,1,Cloud
E0028148,1,Data Science
E0028148,1,AI
