EmployeeID,PerformanceRating,PromotedFlag,HighPerformerFlag
E0018713,5,0,0
E0018713,5,0,0
E0018713,3,0,0
E0018714,5,0,0
E0018714,4,0,0
E0018714,5,1,0
E0018715,4,0,0
E0018715,3,1,0
E0018715,4,0,0
E0018716,3,1,1
E0018716,5,0,1
E0018716,3,0,0
E0018717,4,0,0
E0018717,3,0,0
E0018717,3,0,1
E0018718,4,0,0
E0018718,4,0,0
E0018718,3,0,0
E0018719,4,0,0
E0018719,4,1,0
E0018719,3,0,0
E0018720,5,0,0
E0018720,4,0,0
E0018720,5,0,0
E0018721,2,0,0
E0018721,4,0,0
E0018721,3,0,0
E0018722,3,0,0
E0018722,3,1,0
E0018722,4,0,0
E0018723,3,0,1
E0018723,5,0,0
E0018723,3,0,1
E0018724,3,1,0
E0018724,4,0,0
E0018724,4,0,0
E0018725,4,0,0
E0018725,5,0,1
E0018725,4,0,0
E0018726,3,0,0
E0018726,4,0,0
E0018726,5,0,1
E0018727,4,0,0
E0018727,5,0,0
E0018727,4,0,0
E0018728,2,0,0
E0018728,4,0,0
E0018728,3,1,0
E0018729,3,0,0
E0018729,4,0,0
E0018729,3,0,1
E0018730,5,0,0
E0018730,4,0,0
E0018730,4,1,1
E0018731,2,0,0
E0018731,4,0,0
E0018731,3,0,0
E0018732,4,0,0
E0018732,4,0,0
E0018732,3,0,0
E0018733,3,0,0
E0018733,4,0,0
E0018733,4,0,0
E0018734,3,1,0
E0018734,3,0,0
E0018734,3,0,1
E0018735,3,0,0
E0018735,4,0,0
E0018735,3,0,0
E0018736,3,1,0
E0018736,4,0,1
E0018736,3,0,0
E0018737,3,0,1
E0018737,5,0,1
E0018737,5,0,0
E0018738,4,0,0
E0018738,3,0,0
E0018738,5,0,0
E0018739,4,0,1
E0018739,4,0,1
E0018739,4,0,0
E0018740,4,0,0
E0018740,4,0,0
E0018740,4,0,0
E0018741,3,0,0
E0018741,5,0,1
E0018741,3,0,1
E0018742,4,0,1
E0018742,4,0,0
E0018742,3,0,0
E0018743,3,0,1
E0018743,1,0,0
E0018743,4,0,0
E0018744,3,0,0
E0018744,2,0,1
E0018744,3,0,1
E0018745,4,0,0
E0018745,3,0,0
E0018745,3,0,0
E0018746,4,0,0
E0018746,5,0,0
E0018746,4,0,0
E0018747,4,0,0
E0018747,2,0,0
E0018747,2,0,0
E0018748,4,1,0
E0018748,3,0,0
E0018748,4,0,0
E0018749,4,0,1
E0018749,4,0,0
E0018749,4,0,0
E0018750,3,0,0
E0018750,3,0,1
E0018750,2,0,0
E0018751,4,0,0
E0018751,1,0,0
E0018751,2,0,0
E0018752,4,0,1
E0018752,4,0,0
E0018752,3,0,0
E0018753,5,0,0
E0018753,3,0,1
E0018753,5,0,1
E0018754,4,0,0
E0018754,5,0,1
E0018754,2,1,0
E0018755,4,0,1
E0018755,5,0,0
E0018755,5,0,0
E0018756,4,0,0
E0018756,4,0,0
E0018756,3,0,0
E0018757,4,0,0
E0018757,4,0,0
E0018757,4,0,0
E0018758,4,0,0
E0018758,5,0,0
E0018758,3,0,0
E0018759,2,0,0
E0018759,4,0,0
E0018759,1,0,0
E0018760,4,0,0
E0018760,4,0,0
E0018760,3,0,1
E0018761,4,0,0
E0018761,4,0,0
E0018761,5,0,0
E0018762,4,0,0
E0018762,4,0,0
E0018762,3,0,1
E0018763,3,0,0
E0018763,4,0,0
E0018763,5,0,0
E0018764,3,0,0
E0018764,4,0,0
E0018764,4,0,1
E0018765,5,0,0
E0018765,5,0,0
E0018765,4,0,0
E0018766,5,0,0
E0018766,3,0,0
E0018766,3,0,0
E0018767,4,0,0
E0018767,4,1,0
E0018767,3,1,0
E0018768,4,0,0
E0018768,4,0,1
E0018768,3,0,0
E0018769,4,0,1
E0018769,4,0,0
E0018769,4,0,0
E0018770,4,0,0
E0018770,4,0,0
E0018770,4,0,0
E0018771,5,0,0
E0018771,3,0,0
E0018771,4,0,0
E0018772,3,0,0
E0018772,4,0,0
E0018772,4,0,0
E0018773,4,0,0
E0018773,4,0,0
E0018773,5,0,1
E0018774,4,0,0
E0018774,3,0,0
E0018774,4,0,0
E0018775,4,0,0
E0018775,5,0,0
E0018775,2,0,0
E0018776,4,0,0
E0018776,4,0,0
E0018776,4,0,0
E0018777,3,0,0
E0018777,3,0,0
E0018777,4,0,0
E0018778,4,1,1
E0018778,3,0,0
E0018778,3,0,1
E0018779,2,0,0
E0018779,3,0,0
E0018779,3,0,1
E0018780,4,0,0
E0018780,2,0,0
E0018780,4,0,0
E0018781,3,0,1
E0018781,3,0,0
E0018781,2,0,0
E0018782,4,0,0
E0018782,2,0,0
E0018782,4,0,0
E0018783,4,1,0
E0018783,3,0,0
E0018783,3,0,0
E0018784,5,1,0
E0018784,3,0,0
E0018784,5,1,0
E0018785,4,0,0
E0018785,4,0,0
E0018785,5,0,0
E0018786,3,0,0
E0018786,3,1,0
E0018786,4,0,1
E0018787,3,0,0
E0018787,3,0,0
E0018787,3,0,0
E0018788,3,0,0
E0018788,3,0,0
E0018788,2,0,0
E0018789,5,0,0
E0018789,4,0,0
E0018789,4,0,0
E0018790,2,0,0
E0018790,5,0,0
E0018790,3,0,0
E0018791,3,0,0
E0018791,3,0,0
E0018791,3,0,0
E0018792,4,0,0
E0018792,3,0,0
E0018792,3,0,0
E0018793,4,0,0
E0018793,4,0,0
E0018793,4,0,0
E0018794,4,0,0
E0018794,4,0,1
E0018794,3,0,0
E0018795,3,0,1
E0018795,2,0,0
E0018795,4,1,0
E0018796,3,0,0
E0018796,4,0,0
E0018796,4,0,0
E0018797,3,0,1
E0018797,3,1,0
E0018797,4,0,0
E0018798,3,0,0
E0018798,3,0,0
E0018798,4,0,1
E0018799,4,1,0
E0018799,5,0,0
E0018799,2,0,0
E0018800,5,0,0
E0018800,4,0,0
E0018800,2,0,0
E0018801,4,0,0
E0018801,4,1,0
E0018801,3,0,1
E0018802,3,0,1
E0018802,3,0,0
E0018802,3,0,0
E0018803,3,0,0
E0018803,3,0,0
E0018803,5,0,0
E0018804,4,0,0
E0018804,3,0,0
E0018804,3,0,0
E0018805,4,0,0
E0018805,4,1,0
E0018805,4,0,0
E0018806,4,0,0
E0018806,4,0,1
E0018806,3,0,0
E0018807,3,0,1
E0018807,3,0,1
E0018807,4,0,0
E0018808,4,0,0
E0018808,4,0,0
E0018808,4,0,1
E0018809,4,0,0
E0018809,4,0,0
E0018809,3,0,0
E0018810,3,0,0
E0018810,4,0,0
E0018810,5,0,0
E0018811,3,0,0
E0018811,4,0,0
E0018811,5,0,0
E0018812,5,0,0
E0018812,5,0,0
E0018812,4,1,0
E0018813,4,0,0
E0018813,5,0,0
E0018813,4,0,1
E0018814,3,0,0
E0018814,3,0,1
E0018814,5,0,0
E0018815,4,0,0
E0018815,3,0,0
E0018815,5,0,0
E0018816,5,0,0
E0018816,3,0,0
E0018816,3,0,1
E0018817,3,0,0
E0018817,3,0,0
E0018817,3,0,0
E0018818,2,0,0
E0018818,3,0,1
E0018818,3,0,0
E0018819,4,0,0
E0018819,4,0,0
E0018819,3,0,0
E0018820,4,0,0
E0018820,4,1,0
E0018820,4,0,0
E0018821,2,1,1
E0018821,5,0,0
E0018821,4,0,0
E0018822,4,1,0
E0018822,3,0,0
E0018822,3,0,0
E0018823,4,0,0
E0018823,4,1,0
E0018823,5,0,0
E0018824,3,0,1
E0018824,3,0,0
E0018824,5,0,1
E0018825,1,0,0
E0018825,3,0,1
E0018825,3,0,0
E0018826,3,0,0
E0018826,5,0,1
E0018826,5,0,1
E0018827,2,0,0
E0018827,5,1,0
E0018827,4,0,0
E0018828,4,0,0
E0018828,4,0,0
E0018828,5,1,0
E0018829,3,0,0
E0018829,3,0,0
E0018829,3,0,1
E0018830,2,0,0
E0018830,4,0,0
E0018830,4,0,0
E0018831,3,0,1
E0018831,3,0,0
E0018831,3,0,0
E0018832,4,0,0
E0018832,4,0,1
E0018832,3,0,0
E0018833,3,0,0
E0018833,3,0,0
E0018833,2,1,0
E0018834,3,0,0
E0018834,4,0,1
E0018834,4,0,0
E0018835,3,0,0
E0018835,3,0,0
E0018835,3,0,1
E0018836,2,0,0
E0018836,4,0,0
E0018836,4,0,0
E0018837,3,0,0
E0018837,3,0,0
E0018837,2,0,0
E0018838,5,0,0
E0018838,3,0,1
E0018838,3,1,0
E0018839,3,0,0
E0018839,3,1,0
E0018839,4,0,1
E0018840,3,0,0
E0018840,2,0,0
E0018840,3,0,0
E0018841,3,1,1
E0018841,4,0,0
E0018841,3,0,0
E0018842,3,0,0
E0018842,4,0,0
E0018842,3,0,0
E0018843,3,0,0
E0018843,3,0,0
E0018843,5,0,0
E0018844,4,0,0
E0018844,5,0,0
E0018844,4,0,0
E0018845,5,0,0
E0018845,3,0,0
E0018845,5,0,0
E0018846,2,0,0
E0018846,3,0,0
E0018846,4,0,1
E0018847,3,0,0
E0018847,5,0,0
E0018847,4,0,0
E0018848,4,1,0
E0018848,4,0,0
E0018848,5,0,0
E0018849,4,0,0
E0018849,3,0,0
E0018849,4,0,0
E0018850,3,0,0
E0018850,4,0,0
E0018850,4,0,0
E0018851,4,0,0
E0018851,3,0,0
E0018851,4,0,0
E0018852,4,1,0
E0018852,5,0,0
E0018852,4,0,0
E0018853,5,0,0
E0018853,3,0,1
E0018853,3,0,1
E0018854,4,0,0
E0018854,2,0,0
E0018854,3,1,0
E0018855,3,0,0
E0018855,4,0,0
E0018855,3,0,0
E0018856,3,0,1
E0018856,2,0,0
E0018856,3,0,1
E0018857,3,0,0
E0018857,5,0,1
E0018857,5,0,0
E0018858,5,0,0
E0018858,3,0,0
E0018858,4,0,0
E0018859,4,0,0
E0018859,4,0,0
E0018859,3,0,1
E0018860,4,0,0
E0018860,3,0,0
E0018860,4,1,0
E0018861,5,0,0
E0018861,5,0,0
E0018861,4,0,0
E0018862,4,0,0
E0018862,2,0,0
E0018862,4,0,1
E0018863,4,1,0
E0018863,2,0,0
E0018863,3,0,1
E0018864,3,0,0
E0018864,5,0,0
E0018864,5,0,0
E0018865,4,0,0
E0018865,4,0,1
E0018865,4,0,1
E0018866,3,0,0
E0018866,3,1,0
E0018866,5,0,0
E0018867,3,0,0
E0018867,4,1,0
E0018867,4,0,1
E0018868,3,0,0
E0018868,3,0,0
E0018868,3,0,1
E0018869,4,0,1
E0018869,2,0,0
E0018869,3,0,0
E0018870,4,0,0
E0018870,3,0,1
E0018870,4,0,0
E0018871,3,0,0
E0018871,2,0,1
E0018871,4,0,0
E0018872,4,0,0
E0018872,4,0,0
E0018872,4,0,1
E0018873,5,0,1
E0018873,4,0,0
E0018873,5,0,0
E0018874,3,0,0
E0018874,5,0,1
E0018874,4,0,0
E0018875,3,0,0
E0018875,5,0,0
E0018875,2,0,0
E0018876,3,0,0
E0018876,3,0,0
E0018876,2,0,0
E0018877,3,0,0
E0018877,5,0,1
E0018877,3,0,0
E0018878,4,0,1
E0018878,4,0,0
E0018878,4,0,0
E0018879,4,0,0
E0018879,4,0,0
E0018879,4,0,0
E0018880,5,0,0
E0018880,4,0,0
E0018880,5,0,0
E0018881,3,0,0
E0018881,3,0,0
E0018881,3,0,1
E0018882,5,0,0
E0018882,4,0,0
E0018882,2,0,0
E0018883,5,0,0
E0018883,3,0,1
E0018883,3,0,1
E0018884,3,0,1
E0018884,3,0,0
E0018884,4,0,0
E0018885,5,0,1
E0018885,2,0,0
E0018885,4,1,0
E0018886,4,0,0
E0018886,3,0,0
E0018886,5,0,0
E0018887,4,0,0
E0018887,4,0,0
E0018887,5,0,0
E0018888,5,1,0
E0018888,3,0,0
E0018888,4,0,0
E0018889,5,1,0
E0018889,3,0,0
E0018889,4,0,0
E0018890,3,0,0
E0018890,3,0,0
E0018890,3,0,0
E0018891,5,0,0
E0018891,3,0,0
E0018891,2,0,0
E0018892,4,0,0
E0018892,4,0,0
E0018892,4,0,1
E0018893,2,0,0
E0018893,4,0,0
E0018893,3,1,0
E0018894,2,0,0
E0018894,4,0,0
E0018894,3,0,0
E0018895,5,0,0
E0018895,4,1,0
E0018895,3,1,0
E0018896,3,0,0
E0018896,4,0,0
E0018896,4,0,0
E0018897,3,0,0
E0018897,4,0,1
E0018897,4,0,0
E0018898,3,0,0
E0018898,3,1,0
E0018898,4,0,0
E0018899,5,0,0
E0018899,3,0,0
E0018899,3,0,0
E0018900,4,0,0
E0018900,5,0,0
E0018900,3,0,0
E0018901,4,0,1
E0018901,4,0,0
E0018901,4,0,0
E0018902,1,0,1
E0018902,3,0,0
E0018902,3,0,1
E0018903,3,0,0
E0018903,5,0,0
E0018903,4,0,0
E0018904,2,0,0
E0018904,4,0,0
E0018904,3,0,0
E0018905,4,0,0
E0018905,3,0,0
E0018905,4,0,0
E0018906,3,0,0
E0018906,3,0,0
E0018906,3,0,0
E0018907,3,0,0
E0018907,4,0,0
E0018907,3,0,0
E0018908,3,0,0
E0018908,3,0,0
E0018908,5,0,0
E0018909,3,0,1
E0018909,3,0,0
E0018909,3,0,0
E0018910,4,0,1
E0018910,5,0,0
E0018910,3,0,0
E0018911,4,0,0
E0018911,4,0,0
E0018911,5,0,0
E0018912,4,0,0
E0018912,4,0,0
E0018912,5,0,0
E0018913,3,0,0
E0018913,4,0,0
E0018913,3,0,0
E0018914,3,1,0
E0018914,5,0,0
E0018914,3,0,0
E0018915,5,0,0
E0018915,2,0,1
E0018915,2,1,1
E0018916,1,1,0
E0018916,3,0,0
E0018916,3,0,0
E0018917,3,0,0
E0018917,5,0,0
E0018917,2,0,0
E0018918,4,0,0
E0018918,5,0,1
E0018918,3,0,0
E0018919,4,0,0
E0018919,4,0,0
E0018919,5,0,0
E0018920,4,0,0
E0018920,3,0,1
E0018920,3,1,0
E0018921,3,0,0
E0018921,4,1,1
E0018921,3,0,0
E0018922,3,0,0
E0018922,3,0,0
E0018922,3,0,1
E0018923,3,1,0
E0018923,5,0,0
E0018923,4,0,1
E0018924,4,1,0
E0018924,3,0,0
E0018924,4,0,0
E0018925,4,0,1
E0018925,3,0,0
E0018925,5,0,0
E0018926,4,1,1
E0018926,3,0,0
E0018926,4,1,0
E0018927,4,0,1
E0018927,3,0,0
E0018927,3,0,0
E0018928,3,0,0
E0018928,3,1,0
E0018928,4,0,0
E0018929,2,0,0
E0018929,4,0,1
E0018929,4,0,0
E0018930,3,0,1
E0018930,5,0,1
E0018930,2,0,0
E0018931,3,0,1
E0018931,4,0,0
E0018931,4,0,0
E0018932,3,0,0
E0018932,3,0,0
E0018932,4,0,1
E0018933,3,0,0
E0018933,3,0,0
E0018933,5,0,1
E0018934,2,0,0
E0018934,3,0,1
E0018934,3,0,0
E0018935,3,0,0
E0018935,4,0,0
E0018935,5,1,0
E0018936,3,0,0
E0018936,2,0,0
E0018936,4,0,0
E0018937,4,0,0
E0018937,4,0,0
E0018937,2,0,0
E0018938,3,0,0
E0018938,5,0,0
E0018938,4,0,1
E0018939,2,0,0
E0018939,2,0,0
E0018939,3,0,0
E0018940,3,0,0
E0018940,4,0,0
E0018940,4,0,0
E0018941,2,0,0
E0018941,3,0,0
E0018941,5,0,0
E0018942,5,0,0
E0018942,4,0,0
E0018942,4,1,0
E0018943,3,0,1
E0018943,3,0,0
E0018943,4,0,0
E0018944,4,0,0
E0018944,3,0,0
E0018944,3,0,0
E0018945,2,0,0
E0018945,4,0,0
E0018945,4,0,0
E0018946,5,0,0
E0018946,4,0,0
E0018946,4,0,0
E0018947,4,0,0
E0018947,3,0,0
E0018947,5,0,0
E0018948,3,0,0
E0018948,3,0,0
E0018948,4,0,0
E0018949,4,0,1
E0018949,5,0,0
E0018949,4,0,0
E0018950,3,0,0
E0018950,3,0,0
E0018950,4,0,0
E0018951,4,0,0
E0018951,3,0,0
E0018951,4,1,0
E0018952,5,0,0
E0018952,3,0,0
E0018952,2,0,0
E0018953,4,0,1
E0018953,2,0,0
E0018953,4,0,0
E0018954,3,0,0
E0018954,4,0,1
E0018954,3,0,0
E0018955,3,0,0
E0018955,5,0,0
E0018955,4,0,0
E0018956,2,0,0
E0018956,5,0,0
E0018956,4,0,0
E0018957,4,0,0
E0018957,3,0,0
E0018957,4,1,0
E0018958,5,0,0
E0018958,5,0,0
E0018958,4,0,0
E0018959,5,0,0
E0018959,3,0,0
E0018959,4,0,1
E0018960,4,0,0
E0018960,5,0,0
E0018960,2,0,0
E0018961,5,0,0
E0018961,4,0,0
E0018961,4,0,0
E0018962,4,0,0
E0018962,4,0,0
E0018962,3,0,0
E0018963,4,0,0
E0018963,3,0,0
E0018963,2,0,0
E0018964,4,0,0
E0018964,3,0,0
E0018964,2,0,0
E0018965,1,0,0
E0018965,3,0,0
E0018965,4,0,0
E0018966,3,0,0
E0018966,4,0,0
E0018966,3,0,1
E0018967,5,0,0
E0018967,4,0,1
E0018967,3,0,0
E0018968,1,0,0
E0018968,5,0,1
E0018968,4,0,0
E0018969,5,0,0
E0018969,4,0,0
E0018969,4,0,0
E0018970,4,0,0
E0018970,4,1,0
E0018970,3,0,0
E0018971,5,0,0
E0018971,3,0,0
E0018971,1,0,1
E0018972,4,0,0
E0018972,4,0,0
E0018972,4,0,0
E0018973,2,0,0
E0018973,3,0,0
E0018973,3,0,0
E0018974,3,0,0
E0018974,4,1,0
E0018974,3,0,0
E0018975,2,0,0
E0018975,3,0,0
E0018975,3,0,0
E0018976,3,0,0
E0018976,3,0,0
E0018976,3,0,0
E0018977,5,0,0
E0018977,4,0,0
E0018977,3,0,0
E0018978,3,0,0
E0018978,4,0,0
E0018978,3,0,0
E0018979,3,0,1
E0018979,3,0,1
E0018979,2,0,0
E0018980,3,0,1
E0018980,3,0,0
E0018980,3,0,0
E0018981,3,0,0
E0018981,4,0,0
E0018981,1,0,0
E0018982,3,0,0
E0018982,3,0,0
E0018982,2,1,0
E0018983,3,0,0
E0018983,2,0,1
E0018983,4,0,0
E0018984,3,1,0
E0018984,3,0,0
E0018984,4,0,0
E0018985,4,0,0
E0018985,3,1,0
E0018985,3,0,0
E0018986,4,0,0
E0018986,4,0,0
E0018986,5,0,0
E0018987,4,0,0
E0018987,4,0,0
E0018987,3,0,0
E0018988,4,1,0
E0018988,3,0,1
E0018988,4,0,0
E0018989,3,0,0
E0018989,2,0,0
E0018989,3,0,0
E0018990,3,0,0
E0018990,4,0,0
E0018990,4,1,0
E0018991,4,0,1
E0018991,4,0,0
E0018991,5,0,0
E0018992,3,0,0
E0018992,4,0,1
E0018992,3,0,0
E0018993,4,0,0
E0018993,3,0,1
E0018993,1,0,0
E0018994,3,0,0
E0018994,5,0,0
E0018994,4,0,0
E0018995,4,1,0
E0018995,4,0,0
E0018995,2,0,0
E0018996,2,1,0
E0018996,4,0,0
E0018996,3,0,0
E0018997,4,0,0
E0018997,4,0,0
E0018997,2,0,1
E0018998,2,0,0
E0018998,3,0,1
E0018998,4,1,0
E0018999,5,1,0
E0018999,4,0,0
E0018999,3,0,0
E0019000,4,0,0
E0019000,3,0,0
E0019000,3,0,0
E0019001,4,0,0
E0019001,5,0,1
E0019001,4,0,0
E0019002,3,0,0
E0019002,4,0,0
E0019002,3,0,1
E0019003,2,1,0
E0019003,3,0,0
E0019003,4,0,0
E0019004,4,0,1
E0019004,4,0,0
E0019004,3,0,0
E0019005,3,0,0
E0019005,2,0,0
E0019005,3,0,0
E0019006,5,0,0
E0019006,4,0,0
E0019006,1,0,1
E0019007,4,0,0
E0019007,3,0,1
E0019007,3,0,0
E0019008,4,0,0
E0019008,4,0,0
E0019008,3,0,0
E0019009,4,0,1
E0019009,4,1,0
E0019009,2,0,0
E0019010,3,1,0
E0019010,2,0,0
E0019010,3,0,0
E0019011,4,0,0
E0019011,4,0,0
E0019011,3,0,0
E0019012,4,0,0
E0019012,4,0,0
E0019012,3,0,1
E0019013,5,0,0
E0019013,4,0,1
E0019013,3,0,0
E0019014,4,0,0
E0019014,4,0,0
E0019014,4,0,0
E0019015,3,0,1
E0019015,3,0,0
E0019015,4,0,1
E0019016,2,0,1
E0019016,3,0,0
E0019016,3,1,0
E0019017,4,0,0
E0019017,5,0,0
E0019017,4,0,0
E0019018,3,0,1
E0019018,4,0,0
E0019018,4,0,0
E0019019,4,0,1
E0019019,4,1,0
E0019019,4,0,0
E0019020,3,0,0
E0019020,4,0,1
E0019020,4,1,0
E0019021,4,0,0
E0019021,3,0,0
E0019021,4,0,1
E0019022,4,0,0
E0019022,4,0,0
E0019022,2,0,0
E0019023,3,0,0
E0019023,4,0,0
E0019023,4,0,0
E0019024,4,0,0
E0019024,4,0,0
E0019024,3,0,0
E0019025,4,0,0
E0019025,4,1,0
E0019025,5,0,1
E0019026,3,0,0
E0019026,3,0,1
E0019026,3,0,0
E0019027,5,0,0
E0019027,3,0,0
E0019027,2,0,0
E0019028,4,0,0
E0019028,3,0,0
E0019028,4,0,0
E0019029,5,0,1
E0019029,2,0,0
E0019029,4,0,0
E0019030,3,0,0
E0019030,4,0,1
E0019030,5,0,0
E0019031,4,0,0
E0019031,3,1,1
E0019031,4,1,0
E0019032,3,0,0
E0019032,4,0,1
E0019032,4,0,1
E0019033,3,0,1
E0019033,3,0,0
E0019033,2,0,1
E0019034,5,0,0
E0019034,3,0,0
E0019034,3,0,0
E0019035,3,0,0
E0019035,4,0,0
E0019035,3,0,0
E0019036,2,0,0
E0019036,4,1,0
E0019036,1,0,0
E0019037,4,1,0
E0019037,4,1,0
E0019037,3,0,0
E0019038,3,0,0
E0019038,4,0,0
E0019038,5,1,0
E0019039,4,0,1
E0019039,3,0,0
E0019039,4,0,0
E0019040,4,0,0
E0019040,3,0,0
E0019040,3,0,0
E0019041,4,0,0
E0019041,4,0,0
E0019041,3,0,1
E0019042,4,0,0
E0019042,4,0,1
E0019042,4,0,1
E0019043,4,0,0
E0019043,4,0,0
E0019043,3,0,0
E0019044,2,0,0
E0019044,4,0,0
E0019044,4,0,1
E0019045,5,0,0
E0019045,4,0,0
E0019045,4,0,0
E0019046,3,0,0
E0019046,1,0,0
E0019046,4,1,1
E0019047,4,0,0
E0019047,2,0,0
E0019047,4,0,0
E0019048,3,0,1
E0019048,4,0,1
E0019048,4,0,0
E0019049,4,0,0
E0019049,4,0,0
E0019049,4,0,0
E0019050,4,0,0
E0019050,3,0,1
E0019050,3,0,0
E0019051,4,0,0
E0019051,2,0,0
E0019051,3,0,0
E0019052,4,0,0
E0019052,4,0,0
E0019052,4,0,0
E0019053,5,0,0
E0019053,3,0,0
E0019053,3,0,0
E0019054,3,0,0
E0019054,3,0,0
E0019054,4,0,0
E0019055,3,0,0
E0019055,3,0,1
E0019055,3,0,0
E0019056,4,0,0
E0019056,1,0,0
E0019056,4,0,0
E0019057,4,0,0
E0019057,5,0,1
E0019057,4,1,1
E0019058,3,0,0
E0019058,4,1,0
E0019058,3,1,0
E0019059,3,0,0
E0019059,4,0,0
E0019059,4,0,0
E0019060,4,0,0
E0019060,4,0,1
E0019060,4,0,0
E0019061,3,1,0
E0019061,3,0,0
E0019061,4,0,1
E0019062,4,0,0
E0019062,4,0,0
E0019062,4,0,1
E0019063,4,0,0
E0019063,5,1,0
E0019063,3,0,0
E0019064,2,1,0
E0019064,4,0,1
E0019064,3,0,0
E0019065,5,0,0
E0019065,4,0,0
E0019065,4,1,0
E0019066,4,0,0
E0019066,3,0,1
E0019066,3,0,0
E0019067,3,0,0
E0019067,2,0,0
E0019067,4,0,0
E0019068,3,0,0
E0019068,5,0,1
E0019068,5,0,0
E0019069,4,0,0
E0019069,4,1,0
E0019069,4,0,1
E0019070,3,0,1
E0019070,5,0,0
E0019070,3,0,0
E0019071,4,0,0
E0019071,4,0,0
E0019071,3,0,0
E0019072,1,0,0
E0019072,4,0,1
E0019072,3,0,0
E0019073,4,0,0
E0019073,4,0,0
E0019073,4,1,0
E0019074,3,1,0
E0019074,5,0,0
E0019074,5,0,1
E0019075,5,0,0
E0019075,4,0,0
E0019075,4,0,0
E0019076,5,0,1
E0019076,5,0,0
E0019076,5,0,0
E0019077,4,0,0
E0019077,2,0,0
E0019077,4,0,0
E0019078,4,0,0
E0019078,4,0,1
E0019078,3,0,0
E0019079,4,0,1
E0019079,4,0,0
E0019079,3,1,0
E0019080,5,0,0
E0019080,2,0,0
E0019080,4,0,0
E0019081,5,0,0
E0019081,3,0,0
E0019081,3,0,0
E0019082,3,0,1
E0019082,4,0,0
E0019082,3,0,0
E0019083,5,0,0
E0019083,2,0,0
E0019083,3,0,0
E0019084,3,0,1
E0019084,3,0,0
E0019084,4,0,0
E0019085,3,0,0
E0019085,3,0,0
E0019085,3,0,0
E0019086,3,0,0
E0019086,2,0,0
E0019086,4,1,1
E0019087,4,1,0
E0019087,3,1,1
E0019087,3,0,0
E0019088,4,0,0
E0019088,4,0,0
E0019088,3,0,1
E0019089,4,0,1
E0019089,3,0,0
E0019089,3,0,0
E0019090,4,0,0
E0019090,3,0,0
E0019090,3,0,0
E0019091,4,0,1
E0019091,4,1,0
E0019091,5,0,1
E0019092,2,1,0
E0019092,4,0,0
E0019092,4,0,1
E0019093,4,0,0
E0019093,4,0,0
E0019093,3,0,0
E0019094,3,0,1
E0019094,4,0,0
E0019094,3,0,0
E0019095,3,0,1
E0019095,4,0,0
E0019095,4,0,0
E0019096,3,0,0
E0019096,2,0,0
E0019096,2,0,0
E0019097,3,1,1
E0019097,4,0,0
E0019097,4,0,0
E0019098,4,0,0
E0019098,4,0,0
E0019098,5,0,0
E0019099,3,0,0
E0019099,4,0,1
E0019099,4,0,0
E0019100,1,0,0
E0019100,4,0,0
E0019100,4,1,0
E0019101,4,0,0
E0019101,4,0,1
E0019101,3,0,0
E0019102,3,0,0
E0019102,2,0,0
E0019102,3,0,1
E0019103,4,0,0
E0019103,3,0,0
E0019103,4,0,0
E0019104,3,0,1
E0019104,3,0,1
E0019104,3,0,1
E0019105,4,0,0
E0019105,2,0,0
E0019105,4,0,0
E0019106,4,1,0
E0019106,3,0,0
E0019106,3,0,0
E0019107,4,0,0
E0019107,3,0,0
E0019107,4,0,0
E0019108,3,0,1
E0019108,3,0,0
E0019108,5,0,0
E0019109,2,0,1
E0019109,4,0,0
E0019109,3,1,0
E0019110,4,0,0
E0019110,2,0,0
E0019110,4,0,0
E0019111,5,0,0
E0019111,4,1,0
E0019111,5,0,0
E0019112,4,0,0
E0019112,3,0,0
E0019112,3,1,0
E0019113,4,0,0
E0019113,4,0,0
E0019113,3,0,1
E0019114,5,0,0
E0019114,4,0,0
E0019114,3,0,0
E0019115,4,0,1
E0019115,2,0,0
E0019115,3,0,0
E0019116,4,0,1
E0019116,4,1,1
E0019116,4,1,0
E0019117,2,0,0
E0019117,2,0,0
E0019117,4,0,1
E0019118,4,1,0
E0019118,4,0,0
E0019118,3,1,0
E0019119,3,0,1
E0019119,4,0,0
E0019119,4,0,0
E0019120,4,0,0
E0019120,2,0,0
E0019120,4,0,0
E0019121,4,0,0
E0019121,4,1,1
E0019121,3,1,0
E0019122,3,0,0
E0019122,3,0,0
E0019122,4,0,0
E0019123,4,0,0
E0019123,4,0,0
E0019123,3,0,0
E0019124,4,0,0
E0019124,2,1,0
E0019124,4,0,0
E0019125,5,0,1
E0019125,5,0,0
E0019125,4,0,0
E0019126,4,0,0
E0019126,4,0,0
E0019126,4,0,0
E0019127,4,0,0
E0019127,5,0,0
E0019127,5,0,1
E0019128,4,0,0
E0019128,4,0,0
E0019128,3,0,0
E0019129,3,0,1
E0019129,4,0,0
E0019129,4,0,0
E0019130,4,0,0
E0019130,3,0,0
E0019130,3,0,0
E0019131,4,0,0
E0019131,3,0,0
E0019131,3,0,0
E0019132,4,0,0
E0019132,2,1,0
E0019132,3,0,0
E0019133,3,0,0
E0019133,5,0,0
E0019133,2,0,1
E0019134,3,0,0
E0019134,5,0,0
E0019134,3,1,0
E0019135,4,1,0
E0019135,4,1,0
E0019135,4,0,0
